ID,Rating,Tomatometer,Weighted_Score,Audience_Score,Awards,Nominations
109417,PG-13,6,20,49,NULL,NULL
109418,PG-13,8,22,53,NULL,NULL
109421,R,81,77,70,NULL,NULL
109424,PG-13,93,91,89,NULL,NULL
109428,R,84,81,76,NULL,NULL
109431,R,19,30,53,NULL,NULL
109439,R,20,28,44,NULL,NULL
109443,PG-13,75,67,52,NULL,NULL
109445,PG,90,88,85,2,2
109451,PG,71,69,66,NULL,NULL
109491,PG-13,47,49,54,NULL,NULL
109513,,50,53,60,NULL,NULL
109729,R,21,19,15,NULL,NULL
110146,PG-13,91,86,76,NULL,NULL
111190,R,33,35,41,NULL,NULL
111479,R,7,19,43,NULL,NULL
112205,,100,94,83,NULL,NULL
112336,PG-13,60,60,60,NULL,NULL
112949,PG-13,13,31,67,NULL,NULL
113947,R,91,87,80,NULL,NULL
114150,PG-13,28,33,43,NULL,NULL
114726,PG,20,29,47,NULL,NULL
115210,R,42,41,40,NULL,NULL
115348,PG-13,7,16,35,NULL,NULL
115782,PG-13,28,31,40,NULL,NULL
116149,PG,97,91,80,NULL,NULL
116613,R,46,45,44,NULL,NULL
116711,PG,64,64,65,NULL,NULL
116741,PG-13,35,40,51,NULL,NULL
116745,PG,52,58,71,NULL,NULL
116977,G,100,94,83,NULL,NULL
117251,PG-13,51,54,62,NULL,NULL
117263,R,50,55,66,NULL,NULL
118340,PG-13,82,86,94,NULL,NULL
118452,R,40,41,43,NULL,NULL
118784,PG,14,20,33,NULL,NULL
118957,,100,86,61,NULL,NULL
119283,R,41,43,48,NULL,NULL
119450,PG-13,91,90,88,NULL,NULL
119458,,17,37,79,NULL,NULL
119675,TVMA,94,86,71,NULL,NULL
119738,PG,27,41,70,NULL,NULL
120467,R,92,90,86,4,9
121640,,46,47,51,NULL,NULL
121735,,64,59,49,NULL,NULL
121826,PG-13,80,75,66,NULL,NULL
121856,PG-13,19,26,42,NULL,NULL
122081,R,68,57,38,NULL,NULL
122392,PG,83,76,62,NULL,NULL
122857,R,56,48,34,NULL,NULL
122906,R,70,73,81,NULL,NULL
122917,PG-13,59,63,74,NULL,NULL
123109,R,48,46,42,NULL,NULL
123553,PG-13,13,28,58,NULL,NULL
123770,R,7,17,38,NULL,NULL
123907,,17,16,15,NULL,NULL
124459,PG-13,38,36,33,NULL,NULL
124905,,71,62,45,NULL,NULL
126509,PG,26,41,73,NULL,NULL
126889,R,65,61,55,NULL,NULL
127373,R,87,84,80,NULL,NULL
127380,PG,94,90,84,NULL,NULL
127493,R,19,24,34,NULL,NULL
127517,R,70,71,75,NULL,NULL
127560,R,67,67,68,NULL,NULL
127585,PG-13,90,90,91,NULL,NULL
128270,R,68,59,42,NULL,NULL
129139,R,56,52,46,NULL,NULL
129670,R,91,88,83,NULL,NULL
130150,PG-13,34,40,54,NULL,NULL
130724,PG,9,14,25,NULL,NULL
131631,PG-13,69,69,71,NULL,NULL
131634,PG-13,70,68,66,NULL,NULL
132232,PG-13,63,60,55,NULL,NULL
132344,R,98,92,82,NULL,NULL
132363,PG-13,71,73,78,NULL,NULL
133441,PG,100,96,90,NULL,NULL
133463,,94,93,92,NULL,NULL
133694,R,53,50,46,NULL,NULL
133805,R,50,47,44,NULL,NULL
134374,PG-13,32,40,57,NULL,NULL
134411,PG-13,57,58,61,NULL,NULL
135397,PG-13,29,45,77,NULL,NULL
136400,R,64,64,66,NULL,NULL
136795,R,66,67,71,NULL,NULL
136797,PG-13,22,33,57,NULL,NULL
136799,PG,75,72,67,NULL,NULL
136835,PG-13,12,26,55,NULL,NULL
137093,PG-13,46,50,59,NULL,NULL
137094,PG-13,55,54,53,NULL,NULL
137106,PG,84,78,68,NULL,NULL
137113,PG-13,91,90,90,NULL,NULL
137116,PG,40,44,54,NULL,NULL
137321,PG-13,13,23,44,NULL,NULL
138103,PG-13,31,36,48,NULL,NULL
138222,PG-13,31,35,44,NULL,NULL
138832,R,48,57,75,NULL,NULL
138843,R,55,64,83,NULL,NULL
139038,R,8,19,43,NULL,NULL
139567,R,7,16,36,NULL,NULL
139948,R,54,50,44,NULL,NULL
140300,PG,86,83,79,NULL,NULL
140607,PG-13,93,90,85,NULL,NULL
140823,PG-13,79,80,84,NULL,NULL
141052,R,71,78,93,NULL,NULL
142158,PG-13,52,60,76,NULL,NULL
142363,PG-13,67,74,90,NULL,NULL
144336,,22,26,36,NULL,NULL
144340,PG-13,39,36,32,NULL,NULL
145135,PG-13,41,43,49,NULL,NULL
145197,,86,80,69,NULL,NULL
145220,PG,80,73,59,NULL,NULL
146198,R,54,49,41,NULL,NULL
146203,PG-13,15,18,26,NULL,NULL
146216,PG-13,44,50,63,NULL,NULL
146227,PG-13,3,13,35,NULL,NULL
146233,R,81,83,87,NULL,NULL
146238,R,7,15,33,NULL,NULL
146239,PG-13,40,42,47,NULL,NULL
146304,R,70,74,83,NULL,NULL
146381,PG,13,20,36,NULL,NULL
147441,PG-13,30,31,35,NULL,NULL
147773,PG-13,84,84,84,NULL,NULL
148964,,6,18,43,NULL,NULL
150540,PG,98,95,89,1,2
150689,PG,42,47,58,NULL,NULL
151368,,43,35,20,NULL,NULL
151960,PG,25,33,49,NULL,NULL
152259,,25,31,44,NULL,NULL
152532,R,92,91,91,3,6
152599,R,85,76,60,NULL,NULL
152601,R,94,90,82,1,5
152603,R,86,82,75,NULL,NULL
152737,R,67,66,65,NULL,NULL
152742,R,56,62,77,NULL,NULL
152747,PG-13,94,84,64,NULL,NULL
152748,R,77,71,61,NULL,NULL
152760,PG-13,31,35,44,NULL,NULL
153518,PG,73,76,84,NULL,NULL
154400,,53,41,20,NULL,NULL
155084,R,64,57,45,NULL,NULL
156022,R,52,55,61,NULL,NULL
156700,R,76,76,77,NULL,NULL
156711,PG-13,32,39,54,NULL,NULL
157099,,22,27,38,NULL,NULL
157336,PG-13,73,77,86,1,5
157350,PG-13,41,50,69,NULL,NULL
157353,PG-13,19,25,37,NULL,NULL
157354,R,94,91,87,NULL,NULL
157360,R,92,85,71,NULL,NULL
157386,R,91,86,76,NULL,NULL
157433,R,56,48,33,NULL,NULL
157544,PG-13,20,32,58,NULL,NULL
157547,R,75,67,53,NULL,NULL
157827,R,72,65,52,NULL,NULL
157829,R,66,61,51,NULL,NULL
157834,R,48,46,43,NULL,NULL
157841,PG,78,75,70,NULL,NULL
157843,PG-13,18,24,36,NULL,NULL
157845,R,67,61,51,NULL,NULL
157847,R,86,80,68,NULL,NULL
157849,R,85,78,65,NULL,NULL
157851,R,62,55,44,NULL,NULL
158011,PG,63,71,89,NULL,NULL
158015,R,55,52,48,NULL,NULL
158426,,83,88,100,NULL,NULL
158852,PG,50,49,50,NULL,NULL
159014,PG-13,99,93,82,1,1
159378,,86,72,45,NULL,NULL
159824,PG,55,57,63,NULL,NULL
160070,R,17,18,22,NULL,NULL
160588,PG-13,91,86,77,1,3
160768,,52,48,40,NULL,NULL
161321,R,50,53,60,NULL,NULL
161495,PG,29,38,57,NULL,NULL
162396,R,74,73,71,NULL,NULL
162903,R,35,35,36,NULL,NULL
164251,R,16,18,23,NULL,NULL
164331,PG-13,11,11,11,NULL,NULL
164457,R,53,52,52,NULL,NULL
164558,PG,63,68,79,NULL,NULL
166424,PG-13,9,12,18,NULL,NULL
166426,PG-13,30,40,60,NULL,NULL
166428,PG,90,88,86,NULL,NULL
167032,R,75,70,60,NULL,NULL
167073,PG-13,97,93,87,NULL,NULL
168259,PG-13,81,81,82,NULL,NULL
168530,PG-13,14,25,48,NULL,NULL
168672,R,92,86,74,NULL,NULL
168705,R,4,8,17,NULL,NULL
169813,R,98,96,92,NULL,NULL
169867,,100,86,59,NULL,NULL
169870,,100,99,100,NULL,NULL
169917,R,68,62,53,NULL,NULL
170053,PG,74,68,57,NULL,NULL
170687,PG,78,73,63,NULL,NULL
171147,PG,27,30,38,NULL,NULL
171274,R,74,67,53,NULL,NULL
171372,R,92,85,72,NULL,NULL
171424,R,38,35,29,NULL,NULL
172040,,67,61,49,NULL,NULL
172385,G,48,51,58,NULL,NULL
172391,,44,44,44,NULL,NULL
172792,R,43,37,27,NULL,NULL
173897,R,37,40,47,NULL,NULL
174008,,71,67,59,NULL,NULL
174645,R,7,13,28,NULL,NULL
174671,,64,52,28,NULL,NULL
174675,R,25,46,88,NULL,NULL
174751,R,42,40,37,NULL,NULL
174831,TV14,64,49,21,NULL,NULL
175528,PG-13,15,26,48,NULL,NULL
175541,PG,50,50,51,NULL,NULL
175555,PG-13,20,36,70,NULL,NULL
175574,PG,20,28,44,NULL,NULL
176049,R,32,33,35,NULL,NULL
176124,PG-13,50,59,80,NULL,NULL
177047,R,56,51,42,NULL,NULL
177494,PG-13,80,79,78,NULL,NULL
177572,PG,90,90,91,1,1
177677,PG-13,94,91,87,NULL,NULL
177699,R,87,82,73,NULL,NULL
179111,,86,76,58,NULL,NULL
179812,PG-13,64,65,68,NULL,NULL
180314,PG-13,36,41,52,NULL,NULL
180863,R,81,80,78,NULL,NULL
181013,,92,80,56,NULL,NULL
181283,R,27,32,42,NULL,NULL
181533,PG,47,50,57,NULL,NULL
181808,PG-13,91,74,42,NULL,NULL
181812,PG-13,52,63,86,NULL,NULL
182560,R,23,26,33,NULL,NULL
184098,PG-13,23,35,59,NULL,NULL
184315,PG-13,58,54,48,NULL,NULL
184345,R,8,19,43,NULL,NULL
184346,,94,88,77,NULL,NULL
187017,R,84,81,77,NULL,NULL
188161,R,33,35,41,NULL,NULL
188166,R,96,90,79,NULL,NULL
188207,PG-13,5,14,33,NULL,NULL
188222,R,33,41,57,NULL,NULL
188348,PG-13,11,37,89,NULL,NULL
188927,PG-13,86,84,80,NULL,NULL
189073,PG-13,61,66,78,NULL,NULL
190847,R,18,20,24,NULL,NULL
190859,R,72,76,84,1,6
190955,R,52,47,39,NULL,NULL
192102,PG-13,27,32,43,NULL,NULL
192136,PG-13,62,63,68,NULL,NULL
192141,R,38,40,44,NULL,NULL
192145,R,25,27,34,NULL,NULL
193173,,43,34,18,NULL,NULL
193610,,25,34,54,NULL,NULL
193612,PG-13,37,33,25,NULL,NULL
193613,R,80,77,73,NULL,NULL
193704,R,76,77,81,NULL,NULL
193756,R,75,79,87,NULL,NULL
193893,R,18,29,51,NULL,NULL
194662,R,91,86,78,4,9
195589,R,73,69,63,NULL,NULL
195590,PG-13,24,27,35,NULL,NULL
196859,,59,57,55,NULL,NULL
196867,PG,28,38,59,NULL,NULL
197583,PG-13,29,43,71,NULL,NULL
198184,R,32,40,56,NULL,NULL
198185,PG,64,65,68,NULL,NULL
198277,R,83,82,81,NULL,NULL
198663,PG-13,65,66,68,NULL,NULL
199373,R,61,57,50,NULL,NULL
199534,,50,46,39,NULL,NULL
200505,PG-13,60,61,65,NULL,NULL
200671,,100,79,38,NULL,NULL
201085,R,73,67,55,NULL,NULL
201088,R,33,30,24,NULL,NULL
202575,,73,66,54,NULL,NULL
203739,PG-13,17,29,56,NULL,NULL
203801,PG-13,68,69,73,NULL,NULL
203834,PG-13,28,28,30,NULL,NULL
204082,R,42,48,61,NULL,NULL
204922,R,37,38,40,NULL,NULL
205220,PG-13,91,90,89,NULL,NULL
205584,PG-13,15,22,37,NULL,NULL
205596,PG-13,90,90,91,1,8
205601,PG,95,95,95,NULL,NULL
205775,PG-13,42,46,54,NULL,NULL
206296,PG-13,60,59,57,NULL,NULL
206487,R,84,81,75,NULL,NULL
206647,PG-13,63,62,61,1,1
207490,R,69,68,67,NULL,NULL
207703,R,75,78,84,NULL,NULL
207743,,89,85,78,NULL,NULL
207747,,50,50,53,NULL,NULL
207932,PG-13,23,27,36,NULL,NULL
208134,R,61,60,60,NULL,NULL
209112,PG-13,29,40,63,NULL,NULL
209185,PG-13,61,62,66,NULL,NULL
209189,R,68,57,37,NULL,NULL
209262,PG-13,50,48,47,NULL,NULL
209403,R,65,63,61,NULL,NULL
209451,R,51,54,62,NULL,NULL
209901,R,9,11,17,NULL,NULL
210479,R,91,84,72,NULL,NULL
210577,R,88,87,87,NULL,NULL
210837,,40,34,23,NULL,NULL
210860,R,11,17,30,NULL,NULL
210947,R,83,74,57,NULL,NULL
210994,R,67,69,75,NULL,NULL
211067,R,64,58,47,NULL,NULL
211478,,90,89,88,NULL,NULL
211672,PG,55,53,49,NULL,NULL
212716,PG-13,74,72,69,NULL,NULL
212769,PG-13,38,41,48,NULL,NULL
212778,,45,46,48,NULL,NULL
213681,PG-13,34,34,35,NULL,NULL
214086,PG-13,43,39,32,NULL,NULL
214756,R,44,46,50,NULL,NULL
215211,,9,14,25,NULL,NULL
216015,R,24,29,41,NULL,NULL
216282,PG-13,21,27,41,NULL,NULL
217993,PG-13,57,64,79,NULL,NULL
218778,PG,62,60,58,NULL,NULL
218836,PG,45,48,56,NULL,NULL
219225,PG-13,38,44,58,NULL,NULL
222899,R,69,67,65,NULL,NULL
222935,PG-13,81,82,85,NULL,NULL
222936,PG-13,20,23,29,NULL,NULL
223485,R,92,86,74,NULL,NULL
223702,R,82,71,50,NULL,NULL
224141,PG,71,63,49,NULL,NULL
225519,,58,60,66,NULL,NULL
225565,R,22,30,46,NULL,NULL
225574,PG-13,61,61,63,NULL,NULL
225728,R,80,74,64,NULL,NULL
225886,R,16,21,33,NULL,NULL
226486,R,24,28,36,NULL,NULL
226857,PG-13,16,30,58,NULL,NULL
227156,PG-13,35,41,55,NULL,NULL
227159,R,35,39,47,NULL,NULL
227306,PG-13,52,58,70,NULL,NULL
227348,R,39,37,34,NULL,NULL
227700,R,33,49,81,NULL,NULL
227707,PG,20,31,55,NULL,NULL
227719,PG-13,38,40,45,NULL,NULL
227735,PG,66,68,72,NULL,NULL
227783,PG,14,24,44,NULL,NULL
227973,G,87,83,76,NULL,NULL
228066,PG-13,26,29,37,NULL,NULL
228150,R,76,78,84,NULL,NULL
228161,,71,71,71,NULL,NULL
228165,PG,81,72,54,NULL,NULL
228194,PG,68,72,81,NULL,NULL
228205,PG-13,31,44,71,NULL,NULL
228326,PG,83,81,77,NULL,NULL
228331,,100,91,76,NULL,NULL
228406,PG,33,44,68,NULL,NULL
228676,,100,88,65,NULL,NULL
228967,R,52,50,48,NULL,NULL
228970,,93,86,72,NULL,NULL
229297,PG-13,51,49,45,NULL,NULL
230179,PG-13,77,62,34,NULL,NULL
230266,PG-13,52,42,24,NULL,NULL
230599,,60,66,78,NULL,NULL
231576,R,46,50,59,NULL,NULL
232175,PG-13,28,39,63,NULL,NULL
232572,R,47,47,48,NULL,NULL
232672,PG-13,15,31,64,NULL,NULL
232679,PG,20,37,72,NULL,NULL
234004,PG,21,28,42,NULL,NULL
234212,R,13,15,19,NULL,NULL
235260,PG-13,20,37,73,NULL,NULL
235708,,17,29,55,NULL,NULL
235776,R,52,51,50,NULL,NULL
236751,PG,51,56,66,NULL,NULL
238603,PG,50,48,47,NULL,NULL
238615,PG-13,19,28,46,NULL,NULL
238636,R,57,56,56,NULL,NULL
238713,R,95,89,78,NULL,NULL
238751,R,10,22,47,NULL,NULL
239563,PG-13,78,78,78,NULL,NULL
239566,PG-13,80,76,68,NULL,NULL
239571,PG-13,12,27,59,NULL,NULL
239678,R,44,49,60,NULL,NULL
240832,R,67,60,47,NULL,NULL
241239,R,90,83,69,NULL,NULL
241251,R,12,19,34,NULL,NULL
241254,,94,86,72,NULL,NULL
241258,PG-13,17,19,24,NULL,NULL
241259,PG,29,35,48,NULL,NULL
241554,R,59,57,56,NULL,NULL
241603,,25,28,36,NULL,NULL
241771,PG-13,83,80,75,NULL,NULL
241848,R,92,84,69,NULL,NULL
242042,PG-13,17,26,45,NULL,NULL
242095,PG-13,61,53,38,NULL,NULL
242224,,98,89,72,NULL,NULL
242310,,71,70,70,NULL,NULL
242512,PG-13,5,11,24,NULL,NULL
242575,PG-13,100,93,81,NULL,NULL
242582,R,95,92,86,NULL,NULL
243683,PG-13,42,47,57,NULL,NULL
243688,PG-13,29,26,22,NULL,NULL
243938,R,14,18,26,NULL,NULL
243940,PG-13,15,17,23,NULL,NULL
244007,,75,69,58,NULL,NULL
244264,R,65,59,50,NULL,NULL
244403,R,64,70,83,NULL,NULL
244506,R,75,71,63,NULL,NULL
244534,R,75,62,37,NULL,NULL
244539,R,82,78,71,NULL,NULL
244566,R,45,40,31,NULL,NULL
244610,R,75,67,52,NULL,NULL
244772,R,86,80,69,NULL,NULL
244783,PG-13,32,31,29,NULL,NULL
244786,R,94,94,94,3,5
245142,,50,42,27,NULL,NULL
245168,PG-13,73,71,68,NULL,NULL
245698,PG-13,72,70,66,NULL,NULL
245703,PG-13,83,77,67,NULL,NULL
245842,PG,20,40,80,NULL,NULL
245846,R,40,34,24,NULL,NULL
245891,R,94,93,93,NULL,NULL
245916,R,77,74,69,NULL,NULL
246127,,28,26,24,NULL,NULL
246403,R,46,42,36,NULL,NULL
246655,PG-13,47,53,65,NULL,NULL
246741,R,96,93,87,NULL,NULL
246860,PG,59,71,95,NULL,NULL
247481,PG-13,14,16,22,NULL,NULL
249070,R,8,18,40,NULL,NULL
249164,PG-13,35,43,61,NULL,NULL
249660,PG,10,24,53,NULL,NULL
250124,R,95,87,73,NULL,NULL
250538,PG-13,86,84,82,NULL,NULL
250546,R,28,30,35,NULL,NULL
251053,R,79,70,53,NULL,NULL
251321,R,17,19,25,NULL,NULL
252171,,96,89,75,NULL,NULL
252178,R,96,91,81,NULL,NULL
252512,R,84,73,51,NULL,NULL
252680,PG,20,35,66,NULL,NULL
252838,R,29,40,63,NULL,NULL
253235,PG-13,18,25,40,NULL,NULL
253331,PG-13,38,47,65,NULL,NULL
253353,G,43,51,67,NULL,NULL
253412,PG-13,73,71,68,NULL,NULL
253414,R,7,14,29,NULL,NULL
254128,PG-13,48,49,52,NULL,NULL
254191,,60,43,11,NULL,NULL
254320,R,87,79,65,NULL,NULL
254470,PG-13,65,64,64,NULL,NULL
254472,,56,45,25,NULL,NULL
254473,PG-13,26,33,47,NULL,NULL
254542,,25,29,39,NULL,NULL
254732,R,80,70,51,NULL,NULL
254904,R,36,39,46,NULL,NULL
254905,PG-13,49,41,25,NULL,NULL
255343,R,55,53,49,NULL,NULL
256274,R,28,31,40,NULL,NULL
256591,R,56,54,53,NULL,NULL
256917,R,63,62,60,NULL,NULL
256924,R,78,76,73,NULL,NULL
256961,PG,6,15,33,NULL,NULL
256962,PG-13,25,42,78,NULL,NULL
257088,,11,17,29,NULL,NULL
257091,R,28,33,45,NULL,NULL
257211,PG-13,59,63,73,NULL,NULL
257344,PG-13,18,27,46,NULL,NULL
257345,PG-13,3,8,19,NULL,NULL
257445,PG,78,72,62,NULL,NULL
257785,R,10,21,43,NULL,NULL
258230,PG-13,86,84,81,NULL,NULL
258480,R,94,87,74,NULL,NULL
258489,PG-13,35,42,58,NULL,NULL
258509,PG,15,27,51,NULL,NULL
259123,,85,84,82,NULL,NULL
259316,PG-13,74,75,79,1,2
259693,R,80,80,81,NULL,NULL
259694,R,46,46,47,NULL,NULL
259695,R,34,36,42,NULL,NULL
260346,PG-13,13,23,43,NULL,NULL
260513,PG,93,90,84,NULL,NULL
260514,G,68,68,69,NULL,NULL
261023,R,73,71,68,NULL,NULL
261392,R,44,44,45,NULL,NULL
261409,,100,96,89,NULL,NULL
262340,,6,18,43,NULL,NULL
262500,PG-13,28,38,58,NULL,NULL
262504,PG-13,11,21,41,NULL,NULL
262841,PG,32,38,51,NULL,NULL
263109,PG,99,93,81,NULL,NULL
263115,R,94,92,90,NULL,NULL
263472,,89,81,67,NULL,NULL
264346,,80,75,67,NULL,NULL
264644,R,93,93,93,1,4
264656,R,80,71,53,NULL,NULL
264660,R,92,90,86,NULL,NULL
264999,R,65,61,55,NULL,NULL
266294,R,60,57,52,NULL,NULL
266331,PG,67,64,59,NULL,NULL
266396,R,16,21,31,NULL,NULL
266451,,99,94,84,NULL,NULL
266455,,43,42,42,NULL,NULL
266639,PG,22,28,40,NULL,NULL
266647,PG,26,30,40,NULL,NULL
266856,PG-13,80,81,84,1,5
267193,R,36,37,41,NULL,NULL
267860,R,27,34,50,NULL,NULL
267935,PG,74,68,57,NULL,NULL
268238,PG,65,62,59,NULL,NULL
268531,PG,87,78,62,NULL,NULL
268743,PG,37,39,45,NULL,NULL
268896,PG-13,42,40,37,NULL,NULL
268920,PG-13,8,17,35,NULL,NULL
269149,PG,98,96,92,1,1
269638,PG,25,25,27,NULL,NULL
270010,R,70,64,54,NULL,NULL
270303,R,95,85,66,NULL,NULL
270487,PG-13,86,72,44,NULL,NULL
270774,PG-13,38,34,27,NULL,NULL
270938,R,43,42,42,NULL,NULL
270946,PG,74,70,63,NULL,NULL
271110,PG-13,90,89,89,NULL,NULL
271404,R,67,57,38,NULL,NULL
271674,,76,73,69,NULL,NULL
271718,R,84,78,66,NULL,NULL
271969,PG-13,25,34,52,NULL,NULL
272610,,22,19,14,NULL,NULL
272693,PG-13,73,70,66,NULL,NULL
272878,PG,38,48,70,NULL,NULL
273248,R,75,75,77,1,3
273477,R,44,46,50,NULL,NULL
273481,R,92,89,85,NULL,NULL
273566,R,14,22,38,NULL,NULL
273578,R,76,71,63,NULL,NULL
273895,PG-13,99,94,86,1,2
273899,R,9,34,84,NULL,NULL
274167,PG-13,21,31,51,NULL,NULL
274479,,93,88,80,NULL,NULL
274854,PG-13,18,26,44,NULL,NULL
274855,PG-13,17,23,35,NULL,NULL
274857,PG-13,31,43,69,NULL,NULL
274862,PG,55,52,46,NULL,NULL
274870,PG-13,30,41,63,NULL,NULL
275298,PG,74,70,63,NULL,NULL
275601,PG-13,64,57,43,NULL,NULL
275805,PG,64,73,93,NULL,NULL
276574,PG,72,72,74,NULL,NULL
276905,PG,6,11,22,NULL,NULL
276907,R,61,60,59,NULL,NULL
276918,PG-13,8,33,84,NULL,NULL
277216,R,88,89,91,NULL,NULL
277685,R,61,53,37,NULL,NULL
277834,PG,95,93,89,NULL,NULL
278154,PG,18,25,39,NULL,NULL
278924,R,30,33,40,NULL,NULL
278927,PG,94,91,86,1,1
279641,R,68,63,54,NULL,NULL
280092,PG-13,57,55,51,NULL,NULL
280127,,69,71,75,NULL,NULL
280217,PG,84,78,68,NULL,NULL
280402,PG-13,47,42,33,NULL,NULL
280476,,73,69,63,NULL,NULL
280996,PG,88,82,70,NULL,NULL
281338,PG-13,94,90,84,NULL,NULL
281957,R,83,88,98,NULL,NULL
282035,PG-13,15,21,35,NULL,NULL
282296,PG-13,62,55,43,NULL,NULL
282813,R,13,15,21,NULL,NULL
282984,R,46,46,46,NULL,NULL
283235,R,93,88,78,NULL,NULL
283366,PG-13,64,62,60,NULL,NULL
283445,R,14,19,31,NULL,NULL
283552,PG-13,62,61,61,NULL,NULL
283587,,91,91,92,NULL,NULL
283995,PG-13,85,85,87,NULL,NULL
284052,PG-13,74,77,85,NULL,NULL
284053,PG-13,93,91,87,NULL,NULL
284054,PG-13,84,87,94,1,5
284276,R,49,47,44,NULL,NULL
284293,R,99,98,96,NULL,NULL
284536,R,43,39,31,NULL,NULL
284564,R,46,42,35,NULL,NULL
285783,R,21,38,73,NULL,NULL
285923,R,84,85,87,NULL,NULL
286217,PG-13,91,91,91,NULL,NULL
286234,,100,99,100,NULL,NULL
286372,,86,78,64,NULL,NULL
286521,PG-13,46,45,43,NULL,NULL
286554,R,38,40,45,NULL,NULL
286565,PG-13,58,54,47,NULL,NULL
287424,,63,65,70,NULL,NULL
287903,PG-13,66,61,51,NULL,NULL
287935,PG-13,20,31,56,NULL,NULL
287947,PG-13,90,87,82,NULL,NULL
287948,PG-13,15,20,30,NULL,NULL
288158,PG-13,23,23,24,NULL,NULL
289179,PG,49,51,56,1,3
289222,PG-13,64,68,76,NULL,NULL
289307,R,97,92,84,NULL,NULL
289507,,20,27,41,NULL,NULL
289720,,4,10,22,NULL,NULL
290250,R,91,87,79,NULL,NULL
290512,PG-13,39,42,49,NULL,NULL
290595,PG-13,19,27,45,NULL,NULL
290751,PG-13,39,39,41,NULL,NULL
290764,PG-13,23,29,41,NULL,NULL
290859,R,70,74,82,NULL,NULL
291270,R,91,84,71,NULL,NULL
291328,PG-13,55,48,34,NULL,NULL
291805,PG-13,34,40,53,NULL,NULL
291870,R,10,21,44,NULL,NULL
292011,R,77,83,96,NULL,NULL
292046,R,96,87,71,NULL,NULL
292081,PG,92,83,67,NULL,NULL
292136,,89,89,91,NULL,NULL
292280,PG-13,18,19,22,NULL,NULL
292483,,14,32,70,NULL,NULL
292890,,90,85,77,NULL,NULL
293167,PG-13,75,73,69,NULL,NULL
293474,,100,92,77,NULL,NULL
293646,PG-13,49,52,59,NULL,NULL
293660,R,85,86,90,NULL,NULL
293767,R,43,42,41,NULL,NULL
293768,R,35,40,50,NULL,NULL
293863,PG-13,55,59,67,NULL,NULL
294016,R,74,75,79,NULL,NULL
294254,PG-13,48,50,54,NULL,NULL
294272,PG,88,82,72,NULL,NULL
295693,PG,46,60,89,NULL,NULL
295699,R,87,80,68,NULL,NULL
295964,R,28,33,45,NULL,NULL
296096,PG-13,54,60,73,NULL,NULL
296098,PG-13,91,89,87,1,6
296099,R,27,33,45,NULL,NULL
296100,R,69,66,61,NULL,NULL
296360,,40,39,39,NULL,NULL
296456,,88,83,75,NULL,NULL
296524,PG-13,82,82,82,NULL,NULL
297462,PG-13,17,39,84,NULL,NULL
297761,R,88,82,70,NULL,NULL
297762,PG-13,58,63,73,NULL,NULL
297802,PG-13,65,67,72,NULL,NULL
297806,R,19,25,37,NULL,NULL
297899,,93,95,100,NULL,NULL
298250,R,32,51,89,NULL,NULL
298312,PG-13,68,62,51,NULL,NULL
298382,R,59,61,66,NULL,NULL
298909,R,66,67,70,NULL,NULL
299534,PG-13,94,92,90,NULL,NULL
299536,PG-13,85,87,92,NULL,NULL
299537,PG-13,79,67,45,NULL,NULL
299641,,83,81,78,NULL,NULL
299687,PG-13,17,24,38,NULL,NULL
300667,PG-13,33,36,44,NULL,NULL
300668,R,88,81,67,NULL,NULL
300669,R,43,57,85,NULL,NULL
300671,R,51,61,82,NULL,NULL
300673,PG-13,63,64,66,NULL,NULL
300681,PG-13,11,18,32,NULL,NULL
300693,R,63,62,62,NULL,NULL
301337,R,47,39,25,NULL,NULL
301351,R,39,40,42,NULL,NULL
301355,R,45,46,50,NULL,NULL
301365,R,58,55,51,NULL,NULL
301528,G,97,95,94,1,2
301748,R,7,13,26,NULL,NULL
301875,PG-13,36,38,42,NULL,NULL
302156,R,29,35,47,NULL,NULL
302349,,29,29,29,NULL,NULL
302401,R,61,64,70,NULL,NULL
302688,PG-13,27,35,53,NULL,NULL
302699,PG-13,71,68,62,NULL,NULL
302946,,100,93,80,NULL,NULL
303858,R,59,56,51,NULL,NULL
303991,R,54,54,54,NULL,NULL
304357,PG-13,57,64,79,NULL,NULL
304372,PG-13,18,29,51,NULL,NULL
305242,,83,75,60,NULL,NULL
305470,PG-13,51,55,65,NULL,NULL
306745,PG-13,50,51,54,NULL,NULL
306819,R,66,68,72,1,4
306947,PG-13,29,39,59,NULL,NULL
307081,R,60,65,75,NULL,NULL
307946,R,49,53,62,NULL,NULL
308084,R,96,89,76,NULL,NULL
308266,R,61,63,69,NULL,NULL
308453,R,37,39,44,NULL,NULL
308504,R,16,26,46,NULL,NULL
308531,PG-13,37,40,46,NULL,NULL
308638,R,53,43,25,NULL,NULL
308639,R,88,86,83,NULL,NULL
309304,R,91,83,67,NULL,NULL
309809,PG,92,89,84,NULL,NULL
309886,R,89,80,63,NULL,NULL
310131,,78,74,68,NULL,NULL
310133,R,82,72,53,NULL,NULL
310307,PG-13,80,80,82,NULL,NULL
310888,PG-13,91,84,71,NULL,NULL
311324,PG-13,35,37,42,NULL,NULL
312221,PG-13,95,93,89,NULL,NULL
313297,PG,97,93,86,NULL,NULL
313369,PG-13,91,87,81,6,14
